,data,hora,sexo,idade,funcao,categoria,compra,valor
580,2014-05-06,15:50,f,c,a,i,s,"R$ 80,00"
581,2014-05-06,18:55,f,b,a,a,s,"R$ 48,00"
582,2014-05-07,9:34,f,c,b,a,,
583,2014-05-07,10:29,m,d,d,a,,
584,2014-05-07,11:57,m,c,a,i,,
585,2014-05-07,11:58,m,c,b,a,s,"R$ 40,00"
586,2014-05-07,12:9,m,c,a,a,,
587,2014-05-07,12:33,f,b,a,a,,
588,2014-05-07,12:33,m,c,d,d,,
589,2014-05-07,12:51,f,d,b,f,,
590,2014-05-07,13:12,m,c,b,g,s,"R$ 10,00"
591,2014-05-07,13:13,m,c,d,a,s,"R$ 10,00"
592,2014-05-07,14:1,m,b,d,b,,
593,2014-05-07,14:24,m,c,b,a,s,"R$ 62,00"
594,2014-05-07,14:25,m,d,b,a,s,"R$ 92,00"
595,2014-05-07,14:30,m,c,d,g,s,"R$ 20,00"
596,2014-05-07,14:37,m,c,b,a,s,"R$ 113,00"
597,2014-05-07,15:40,f,b,a,a,,
598,2014-05-07,15:53,f,c,d,a,s,"R$ 24,00"
599,2014-05-07,15:54,m,c,b,g,s,"R$ 100,00"
600,2014-05-07,16:0,f,b,a,a,s,"R$ 30,00"
601,2014-05-07,16:0,f,c,a,a,s,"R$ 20,00"
602,2014-05-07,16:1,m,c,d,a,s,"R$ 30,00"
603,2014-05-07,16:30,m,b,b,a,s,"R$ 20,00"
604,2014-05-07,17:38,m,c,b,a,s,"R$ 20,00"
605,2014-05-07,19:24,m,d,d,a,,
606,2014-05-08,21:19,m,b,a,d,s,"R$ 96,00"
607,2014-05-08,10:5,f,c,b,a,s,"R$ 180,00"
608,2014-05-08,10:19,m,c,b,a,s,"R$ 320,00"
609,2014-05-08,10:43,f,c,d,b,s,"R$ 140,00"
610,2014-05-08,10:57,m,c,d,a,,
611,2014-05-08,11:8,m,d,d,a,,
612,2014-05-08,11:41,m,c,d,a,s,"R$ 20,00"
613,2014-05-08,11:47,m,c,d,a,,
614,2014-05-08,11:52,m,c,d,a,s,"R$ 20,00"
615,2014-05-08,12:6,f,c,d,a,s,"R$ 40,00"
616,2014-05-08,12:22,m,c,d,a,,
617,2014-05-08,13:3,f,c,d,a,s,"R$ 150,00"
618,2014-05-08,13:12,m,c,d,b,,
619,2014-05-08,13:51,m,b,d,a,,
620,2014-05-08,14:13,m,c,d,a,s,"R$ 137,00"
621,2014-05-08,14:18,f,c,b,a,,
622,2014-05-08,14:25,m,b,d,a,,
623,2014-05-08,14:36,m,c,a,a,s,"R$ 75,00"
624,2014-05-08,14:49,m,d,d,a,,
625,2014-05-08,14:50,m,c,d,a,,
626,2014-05-08,15:1,m,d,d,a,s,"R$ 10,00"
627,2014-05-08,15:37,f,c,b,a,,
628,2014-05-08,15:47,m,c,d,a,s,"R$ 62,00"
629,2014-05-08,18:4,f,c,b,i,,
630,2014-05-08,18:58,m,d,b,a,,
631,2014-05-08,18:59,f,b,a,e,,
632,2014-05-08,19:29,m,c,d,a,,
633,2014-05-08,19:57,m,b,b,a,,
634,2014-05-09,9:56,m,c,b,a,s,"R$ 320,00"
635,2014-05-09,9:57,f,c,b,a,s,"R$ 24,00"
636,2014-05-09,10:37,f,c,d,a,s,"R$ 55,00"
637,2014-05-09,10:42,m,c,a,j,,
638,2014-05-09,10:50,f,c,d,a,s,"R$ 20,00"
639,2014-05-09,11:2,m,b,d,a,,
640,2014-05-09,11:54,m,b,d,i,,
641,2014-05-09,12:17,m,b,d,a,,
642,2014-05-09,13:11,m,b,d,b,,
643,2014-05-09,13:20,f,b,a,a,s,"R$ 20,00"
644,2014-05-09,13:49,f,c,b,d,s,"R$ 90,00"
645,2014-05-09,14:30,m,b,d,a,,
646,2014-05-09,14:47,m,d,d,a,s,"R$ 20,00"
647,2014-05-09,14:48,m,c,d,a,,
648,2014-05-09,15:24,m,c,d,a,,
649,2014-05-09,15:34,f,c,a,a,s,"R$ 24,00"
650,2014-05-09,15:35,m,c,d,b,,
651,2014-05-09,16:6,f,d,d,a,s,"R$ 55,00"
652,2014-05-09,16:15,m,c,d,a,s,"R$ 48,00"
653,2014-05-09,17:23,m,c,a,a,s,"R$ 16,00"
654,2014-05-09,17:29,m,c,d,a,s,"R$ 32,00"
655,2014-05-09,19:26,f,c,a,f,,
656,2014-05-09,19:54,f,c,a,d,,
657,2014-05-10,11:21,m,c,a,a,,
658,2014-05-10,11:48,m,b,d,i,s,"R$ 180,00"
659,2014-05-10,12:22,m,c,b,a,s,"R$ 20,00"
660,2014-05-10,12:56,m,b,d,b,,
661,2014-05-10,13:23,m,c,b,a,,
662,2014-05-10,13:39,m,c,d,a,,
663,2014-05-10,14:28,m,c,d,a,,
664,2014-05-10,14:28,m,c,d,a,,
665,2014-05-10,15:1,m,b,d,a,,
666,2014-05-10,15:42,m,b,d,a,,
667,2014-05-12,9:40,m,b,a,a,s,"R$ 20,00"
668,2014-05-12,10:9,f,b,a,b,,
669,2014-05-12,10:52,m,b,a,a,,
670,2014-05-12,11:15,m,c,b,a,s,"R$ 16,00"
671,2014-05-12,11:18,m,c,b,a,s,"R$ 10,00"
672,2014-05-12,12:54,m,d,d,k,,
673,2014-05-12,13:25,f,b,a,d,,
674,2014-05-12,13:31,f,c,b,i,,
675,2014-05-12,14:20,f,c,b,a,,
676,2014-05-12,14:27,m,c,d,d,,
677,2014-05-12,14:33,f,c,b,d,,
678,2014-05-12,16:27,m,c,b,a,s,"R$ 36,00"
679,2014-05-12,18:21,m,c,b,a,,
680,2014-05-12,18:56,f,b,a,a,s,"R$ 75,00"
681,2014-05-12,19:10,f,b,a,a,s,"R$ 54,00"
682,2014-05-12,19:11,f,b,a,a,s,"R$ 40,00"
683,2014-05-12,20:6,f,b,a,b,,
684,2014-05-13,9:27,f,c,a,b,,
685,2014-05-13,10:45,m,c,b,k,,
686,2014-05-13,11:48,m,c,b,b,,
687,2014-05-13,12:13,f,c,b,a,s,"R$ 62,00"
688,2014-05-13,12:39,m,c,b,b,,
689,2014-05-13,12:56,m,b,a,b,,
690,2014-05-13,13:19,m,c,b,d,s,"R$ 45,00"
691,2014-05-13,13:21,f,c,b,a,s,"R$ 62,00"
692,2014-05-13,13:26,m,c,b,a,,
693,2014-05-13,14:33,m,c,b,a,,
694,2014-05-13,14:49,f,c,b,a,,
695,2014-05-13,15:1,m,c,d,a,s,"R$ 10,00"
696,2014-05-13,15:48,m,c,a,a,,
697,2014-05-13,17:44,f,c,a,d,s,"R$ 70,00"
698,2014-05-13,17:51,m,c,a,a,s,"R$ 32,00"
699,2014-05-13,17:59,m,c,a,b,,
700,2014-05-13,17:59,m,c,a,a,,
701,2014-05-13,18:47,f,b,a,d,s,"R$ 80,00"
702,2014-05-13,19:7,m,c,b,a,s,"R$ 12,00"
703,2014-05-13,19:24,m,c,b,i,,
704,2014-05-14,10:12,m,c,b,a,s,"R$ 145,00"
705,2014-05-14,10:13,m,c,a,a,,
706,2014-05-14,12:5,f,c,b,e,,
707,2014-05-14,12:15,m,c,b,b,s,"R$ 25,00"
708,2014-05-14,12:49,m,c,b,b,,
709,2014-05-14,13:0,m,c,b,a,s,"R$ 250,00"
710,2014-05-14,13:11,m,c,a,a,s,"R$ 30,00"
711,2014-05-14,13:38,m,c,d,b,,
712,2014-05-14,13:40,f,c,d,b,s,"R$ 2.400,00"
713,2014-05-14,14:5,f,c,b,a,s,"R$ 24,00"
714,2014-05-14,14:27,f,c,a,a,,
715,2014-05-14,15:32,m,c,b,a,,
716,2014-05-14,19:34,f,b,a,d,,
717,2014-05-14,20:14,m,c,a,b,s,"R$ 190,00"
718,2014-05-15,21:13,m,b,a,a,,
719,2014-05-15,11:4,f,c,b,a,s,"R$ 10,00"
720,2014-05-15,12:18,m,b,a,b,s,"R$ 150,00"
721,2014-05-15,12:44,m,b,a,a,s,"R$ 20,00"
722,2014-05-15,13:19,f,b,a,b,,
723,2014-05-15,13:31,f,c,a,d,s,"R$ 54,00"
724,2014-05-15,13:37,f,c,c,a,,
725,2014-05-15,14:28,f,b,a,b,,
726,2014-05-15,18:11,f,b,a,b,,
727,2014-05-15,19:33,f,b,a,b,s,"R$ 90,00"
728,2014-05-15,20:30,m,b,a,a,s,"R$ 24,00"
729,2014-05-16,9:37,m,c,a,i,,
730,2014-05-16,9:56,m,c,b,d,s,"R$ 45,00"
731,2014-05-16,10:56,m,c,b,d,,
732,2014-05-16,11:46,m,c,b,a,,
733,2014-05-16,11:56,f,b,a,k,,
734,2014-05-16,12:27,m,b,a,i,,
735,2014-05-16,12:31,m,c,b,a,s,"R$ 32,00"
736,2014-05-16,13:38,m,b,a,a,,
737,2014-05-16,14:53,m,d,b,g,s,"R$ 150,00"
738,2014-05-16,14:54,f,b,a,a,,
739,2014-05-16,14:59,f,c,d,a,,
740,2014-05-16,16:52,m,c,b,i,,
741,2014-05-16,17:8,m,c,d,i,,
742,2014-05-16,17:46,f,c,b,a,,
743,2014-05-16,18:4,m,c,b,e,,
744,2014-05-16,19:42,f,b,a,b,s,"R$ 65,00"
745,2014-05-16,20:46,m,c,b,g,s,"R$ 36,00"
746,2014-05-19,9:43,m,c,a,i,,
747,2014-05-19,10:13,m,c,d,a,s,"R$ 24,00"
748,2014-05-19,10:40,f,b,a,i,,
749,2014-05-19,12:54,m,c,b,a,,
750,2014-05-19,13:50,m,b,a,a,s,"R$ 35,00"
751,2014-05-19,15:7,f,c,b,a,s,"R$ 320,00"
752,2014-05-19,15:14,m,c,d,a,,
753,2014-05-19,15:29,f,c,a,d,s,"R$ 44,00"
754,2014-05-19,16:50,m,c,b,j,,
755,2014-05-19,17:14,m,c,d,a,s,"R$ 60,00"
756,2014-05-19,17:45,f,c,b,d,,
757,2014-05-19,18:23,m,c,b,a,s,"R$ 36,00"
758,2014-05-19,19:19,f,b,a,d,s,"R$ 40,00"
759,2014-05-20,21:14,f,b,a,b,,
760,2014-05-20,9:39,f,c,a,j,,
761,2014-05-20,10:3,f,b,b,a,,
762,2014-05-20,10:18,f,c,b,d,,
763,2014-05-20,10:26,m,d,d,a,,
764,2014-05-20,11:27,m,d,d,k,,
765,2014-05-20,11:49,f,c,b,b,,
766,2014-05-20,11:58,f,d,b,e,,
767,2014-05-20,12:18,f,c,b,a,,
768,2014-05-20,13:7,m,c,b,a,s,"R$ 62,00"
769,2014-05-20,13:32,f,b,d,d,s,"R$ 45,00"
770,2014-05-20,14:40,m,c,b,b,,
771,2014-05-20,16:27,f,b,a,a,s,"R$ 24,00"
772,2014-05-20,16:28,m,c,b,a,,
773,2014-05-20,17:11,f,b,a,b,s,"R$ 150,00"
774,2014-05-20,17:14,m,c,c,a,s,"R$ 299,00"
775,2014-05-20,17:32,m,c,d,a,s,"R$ 150,00"
776,2014-05-20,18:55,m,c,c,d,s,"R$ 105,00"
777,2014-05-20,19:27,m,b,a,a,s,"R$ 20,00"
778,2014-05-20,19:58,f,b,a,b,s,"R$ 90,00"
779,2014-05-20,20:8,f,b,a,a,s,"R$ 75,00"
780,2014-05-21,10:3,m,c,a,b,,
781,2014-05-21,12:21,m,c,d,j,,
782,2014-05-21,12:45,m,c,b,i,,
783,2014-05-21,13:3,m,c,b,a,,
784,2014-05-21,15:52,f,b,a,d,,
785,2014-05-21,16:14,m,d,b,a,s,"R$ 367,00"
786,2014-05-21,17:27,f,c,b,a,,
787,2014-05-21,18:21,f,c,a,d,s,"R$ 45,00"
788,2014-05-21,19:46,m,c,a,a,,
789,2014-05-21,19:48,m,b,a,i,,
790,2014-05-21,20:33,m,b,a,b,,
791,2014-05-21,20:42,m,a,d,i,,
792,2014-05-22,15:53,m,c,b,a,,
793,2014-05-22,16:52,f,c,a,b,s,"R$ 90,00"
794,2014-05-22,17:12,m,b,a,a,,
795,2014-05-22,18:1,m,b,a,a,,
796,2014-05-22,18:31,f,c,b,a,s,"R$ 295,00"
797,2014-05-23,21:4,m,c,c,a,s,"R$ 80,00"
798,2014-05-23,13:44,m,b,a,b,,
799,2014-05-23,17:58,f,c,d,d,s,"R$ 194,00"
800,2014-05-23,18:41,f,c,c,b,s,"R$ 1.724,00"
801,2014-05-23,18:43,f,c,c,b,s,"R$ 41,00"
802,2014-05-23,19:27,m,b,a,i,,
803,2014-05-24,21:6,f,b,a,a,,
804,2014-05-24,12:1,m,c,b,b,s,"R$ 25,00"
805,2014-05-24,12:28,m,c,a,a,,
806,2014-05-26,10:47,m,c,b,a,s,"R$ 80,00"
807,2014-05-26,11:22,m,c,a,i,,
808,2014-05-26,11:50,m,c,d,a,,
809,2014-05-26,12:32,f,c,b,d,s,"R$ 34,00"
810,2014-05-26,12:42,m,c,b,a,,
811,2014-05-26,12:52,f,c,b,k,s,"R$ 680,00"
812,2014-05-26,14:11,m,c,b,a,s,"R$ 36,00"
813,2014-05-26,14:41,f,b,a,a,s,"R$ 44,00"
814,2014-05-26,16:41,m,c,a,i,,
815,2014-05-26,17:48,m,c,d,a,,
816,2014-05-26,18:23,f,b,a,b,,
817,2014-05-26,19:0,m,b,a,a,s,"R$ 20,00"
818,2014-05-26,19:24,m,b,a,a,s,"R$ 10,00"
819,2014-05-27,21:12,f,c,b,e,s,"R$ 1694,00"
820,2014-05-27,9:57,m,c,d,a,,
821,2014-05-27,10:50,f,b,a,a,s,"R$ 24,00"
822,2014-05-27,12:46,m,c,b,a,s,"R$ 20,00"
823,2014-05-27,13:34,f,c,b,a,s,"R$ 26,00"
824,2014-05-27,13:41,m,c,b,b,,
825,2014-05-27,14:44,f,c,b,b,,
826,2014-05-27,15:46,m,b,a,g,s,"R$ 30,00"
827,2014-05-27,16:24,m,c,b,a,s,"R$ 20,00"
828,2014-05-27,16:25,m,c,b,a,s,"R$ 48,00"
829,2014-05-27,16:40,f,c,b,b,,
830,2014-05-27,17:12,m,c,a,a,,
831,2014-05-27,18:14,m,c,b,a,s,"R$ 12,00"
832,2014-05-27,18:47,m,b,b,a,,
833,2014-05-27,19:3,m,b,a,a,,
834,2014-05-27,19:57,m,c,a,b,,
835,2014-05-28,11:3,f,c,b,b,,
836,2014-05-28,11:3,m,c,d,j,,
837,2014-05-28,11:24,m,c,b,g,,
838,2014-05-28,12:58,m,b,a,a,s,"R$ 24,00"
839,2014-05-28,12:59,m,b,a,a,s,"R$ 60,00"
840,2014-05-28,13:26,f,c,a,a,,
841,2014-05-28,13:59,f,c,a,b,,
842,2014-05-28,15:24,m,c,d,a,s,"R$ 62,00"
843,2014-05-28,15:28,f,b,a,a,,
844,2014-05-28,15:35,m,c,b,a,s,"R$ 50,00"
845,2014-05-28,19:36,m,b,a,a,,
846,2014-05-28,20:28,f,c,b,a,,
847,2014-05-29,20:59,f,c,c,a,s,"R$ 470,00"
848,2014-05-29,10:7,m,b,a,i,,
849,2014-05-29,10:35,m,c,b,g,,
850,2014-05-29,11:3,f,a,a,a,s,"R$ 36,00"
851,2014-05-29,11:4,f,c,a,k,,
852,2014-05-29,11:18,f,b,a,a,,
853,2014-05-29,11:31,f,c,a,a,,
854,2014-05-29,12:33,m,c,b,a,s,"R$ 55,00"
855,2014-05-29,12:54,m,c,b,b,,
856,2014-05-29,13:8,m,c,a,d,,
857,2014-05-29,13:20,f,c,d,b,,
858,2014-05-29,13:26,f,c,b,a,s,"R$ 24,00"
859,2014-05-29,13:53,m,b,b,a,,
860,2014-05-29,13:53,m,b,b,b,,
861,2014-05-29,14:49,m,b,b,a,,
862,2014-05-29,15:49,m,c,b,j,,
863,2014-05-29,16:23,f,b,a,a,s,"R$ 70,00"
864,2014-05-29,16:24,m,d,d,d,s,"R$ 44,00"
865,2014-05-29,16:25,m,b,a,a,s,"R$ 20,00"
866,2014-05-29,17:50,f,c,a,i,,
867,2014-05-29,17:50,f,b,a,a,s,"R$ 25,00"
868,2014-05-29,19:1,f,b,a,a,s,"R$ 8,00"
869,2014-05-29,19:8,m,b,a,a,s,"R$ 40,00"
870,2014-05-30,12:8,f,d,d,a,s,"R$ 48,00"
871,2014-05-30,12:33,m,c,b,b,,
872,2014-05-30,12:53,f,b,b,b,,
873,2014-05-30,13:29,f,c,d,a,,
874,2014-05-30,15:35,f,b,b,b,s,"R$ 80,00"
875,2014-05-30,15:36,m,c,b,b,s,"R$ 80,00"
876,2014-05-30,16:3,f,c,d,k,,
877,2014-05-30,16:47,f,c,b,b,,
878,2014-05-30,17:34,f,b,d,a,s,"R$ 25,00"
879,2014-05-30,17:49,m,c,b,i,,
880,2014-05-30,18:50,m,c,b,d,s,"R$ 420,00"
881,2014-05-31,9:49,m,b,a,a,s,"R$ 107,00"
882,2014-05-31,12:5,m,b,b,i,,
883,2014-05-31,12:17,f,b,a,a,s,"R$ 60,00"
884,2014-05-31,12:47,f,c,d,b,,
885,2014-05-31,12:52,m,a,a,i,,
886,2014-06-02,9:59,m,c,a,e,,
887,2014-06-02,10:7,m,c,a,a,s,"R$ 40,00"
888,2014-06-02,10:8,m,c,a,a,s,"R$ 25,00"
889,2014-06-02,11:39,f,b,a,j,,
890,2014-06-02,12:38,f,c,b,b,,
891,2014-06-02,12:39,m,c,b,a,,
892,2014-06-02,14:49,m,c,b,a,s,"R$ 145,00"
893,2014-06-02,16:59,m,b,a,a,s,"R$ 36,00"
894,2014-06-02,17:0,m,b,a,a,,
895,2014-06-02,17:9,m,b,a,a,,
896,2014-06-02,18:27,f,b,a,a,s,"R$ 10,00"
897,2014-06-02,18:40,m,b,a,a,s,"R$ 20,00"
898,2014-06-03,9:46,f,b,a,a,s,"R$ 36,00"
899,2014-06-03,12:3,f,d,d,b,,
900,2014-06-03,12:12,m,c,d,d,s,"R$ 189,00"
901,2014-06-03,12:59,m,c,d,b,,
902,2014-06-03,13:2,f,c,b,b,,
903,2014-06-03,13:10,f,c,a,a,s,"R$ 20,00"
904,2014-06-03,14:15,m,b,a,a,,
905,2014-06-03,15:5,m,d,c,a,s,"R$ 210,00"
906,2014-06-03,15:55,m,d,b,a,s,"R$ 320,00"
907,2014-06-03,17:7,m,b,a,a,,
908,2014-06-03,17:44,m,c,a,a,s,"R$ 145,00"
909,2014-06-03,18:1,f,c,b,e,,
910,2014-06-03,19:5,m,c,a,a,s,"R$ 48,00"
911,2014-06-03,20:50,m,d,c,a,s,"R$ 40,00"
912,2014-06-04,21:17,m,d,a,i,,
913,2014-06-04,11:35,m,c,b,a,s,"R$ 10,00"
914,2014-06-04,12:34,m,c,d,a,,
915,2014-06-04,12:35,f,d,d,k,,
916,2014-06-04,12:56,m,c,b,a,,
917,2014-06-04,14:38,f,c,a,b,s,"R$ 380,00"
918,2014-06-04,14:39,f,b,a,b,,
919,2014-06-04,14:40,f,b,a,b,,
920,2014-06-04,14:40,m,b,a,a,,
921,2014-06-04,15:7,f,c,d,a,,
922,2014-06-04,15:31,m,c,b,a,s,"R$ 35,00"
923,2014-06-04,15:44,f,b,a,a,s,"R$ 320,00"
924,2014-06-04,15:48,f,b,a,b,,
925,2014-06-04,15:59,f,c,d,a,,
926,2014-06-04,16:10,f,c,a,b,s,"R$ 90,00"
927,2014-06-04,16:25,f,c,b,a,,
928,2014-06-04,17:32,f,b,a,d,s,"R$ 217,00"
929,2014-06-04,18:14,m,c,b,a,,
930,2014-06-04,18:44,m,c,a,d,s,"R$ 45,00"
931,2014-06-04,19:2,m,c,d,d,s,"R$ 40,00"
932,2014-06-04,20:41,m,c,a,a,s,"R$ 150,00"
933,2014-06-04,20:52,m,c,a,g,,
934,2014-06-05,21:25,m,c,a,a,,
935,2014-06-05,11:31,f,b,a,i,s,"R$ 215,00"
936,2014-06-05,11:39,m,c,a,a,,
937,2014-06-05,11:48,m,c,b,k,,
938,2014-06-05,13:22,m,c,b,a,s,"R$ 92,00"
939,2014-06-05,14:5,m,c,d,a,,
940,2014-06-05,14:5,f,b,a,a,,
941,2014-06-05,14:42,m,c,d,b,s,"R$ 80,00"
942,2014-06-05,15:25,m,c,b,a,,
943,2014-06-05,15:45,m,c,b,a,s,"R$ 20,00"
944,2014-06-05,16:41,m,b,a,b,,
945,2014-06-05,16:45,m,c,a,b,,
946,2014-06-05,17:57,f,c,b,a,s,"R$ 150,00"
947,2014-06-05,18:15,m,b,a,a,,
948,2014-06-05,18:25,m,c,b,a,s,"R$ 48,00"
949,2014-06-05,19:42,m,c,a,a,s,"R$ 45,00"
950,2014-06-05,20:9,f,b,a,b,s,"R$ 90,00"
951,2014-06-06,21:36,f,c,a,k,,
952,2014-06-06,10:18,f,b,a,a,,
953,2014-06-06,11:36,f,c,d,a,,
954,2014-06-06,11:49,f,b,a,b,,
955,2014-06-06,12:53,f,b,b,a,,
956,2014-06-06,12:54,m,c,b,a,,
957,2014-06-06,13:12,m,c,b,a,s,"R$ 40,00"
958,2014-06-06,13:12,m,c,b,d,,
959,2014-06-06,13:34,m,c,a,a,s,"R$ 180,00"
960,2014-06-06,14:52,f,c,a,d,s,"R$ 90,00"
961,2014-06-06,17:8,m,c,d,d,,
962,2014-06-06,18:12,m,c,d,a,,
963,2014-06-06,18:38,m,c,a,a,s,"R$ 26,00"
964,2014-06-07,21:5,f,c,d,d,,
965,2014-06-07,12:26,f,c,d,a,s,"R$ 10,00"
966,2014-06-07,12:28,f,c,b,i,,
967,2014-06-07,12:48,f,c,b,a,s,"R$ 6,00"
968,2014-06-09,11:20,m,c,a,d,s,R$ 110
969,2014-06-09,11:36,f,b,a,a,,
970,2014-06-09,12:32,f,b,b,a,,
971,2014-06-09,12:41,m,c,b,a,s,"R$ 99,00"
972,2014-06-09,13:15,m,c,b,d,,
973,2014-06-09,13:54,f,b,b,a,,
974,2014-06-09,13:57,f,c,a,a,s,"R$ 10,00"
975,2014-06-09,14:5,m,b,a,a,,
976,2014-06-09,14:23,m,c,a,a,,
977,2014-06-09,16:49,m,c,a,b,,
978,2014-06-09,16:57,m,c,d,i,,
979,2014-06-09,17:38,m,c,b,j,,
980,2014-06-09,19:5,m,b,a,a,s,"R$ 20,00"
981,2014-06-09,20:4,f,b,a,a,,
982,2014-06-09,20:43,m,b,a,a,,
983,2014-06-10,9:32,f,c,d,i,,
984,2014-06-10,10:8,m,b,a,i,,
985,2014-06-10,10:9,f,c,b,j,,
986,2014-06-10,10:9,f,c,b,g,,
987,2014-06-10,11:56,m,c,b,a,,
988,2014-06-10,13:19,f,c,b,b,,
989,2014-06-10,13:33,m,c,b,g,,
990,2014-06-10,13:58,f,c,b,b,s,"R$ 80,00"
991,2014-06-10,15:38,m,c,a,a,s,"R$ 20,00"
992,2014-06-10,15:39,m,c,a,a,s,"R$ 12,00"
993,2014-06-10,16:0,m,c,d,d,s,"R$ 90,00"
994,2014-06-10,16:16,m,c,b,k,s,"R$ 60,00"
995,2014-06-10,16:16,m,c,b,j,,
996,2014-06-10,16:29,m,c,d,a,s,"R$ 20,00"
997,2014-06-10,17:31,m,b,b,a,,
998,2014-06-10,17:45,f,c,b,a,,
999,2014-06-10,18:20,f,b,b,i,s,"R$ 190,00"
1000,2014-06-10,20:44,m,b,b,a,s,"R$ 26,00"
1001,2014-06-10,20:44,m,b,a,i,,
1002,2014-06-11,9:41,m,b,a,a,s,"R$ 20,00"
1003,2014-06-11,11:0,m,c,b,a,s,"R$ 26,00"
1004,2014-06-11,12:56,m,d,b,e,,
1005,2014-06-11,13:32,m,b,b,a,,
1006,2014-06-11,13:45,m,b,a,a,s,"R$ 25,00"
1007,2014-06-11,13:49,f,b,b,a,s,"R$ 24,00"
1008,2014-06-11,14:42,m,b,a,a,s,"R$ 19,00"
1009,2014-06-11,15:15,f,b,a,a,s,"R$ 20,00"
1010,2014-06-11,17:29,f,c,b,i,,
1011,2014-06-11,17:57,m,b,a,a,,
1012,2014-06-11,19:21,f,c,b,b,s,"R$ 426,00"
1013,2014-06-11,20:18,m,c,b,a,s,"R$ 64,00"
1014,2014-06-11,20:20,f,c,a,a,,
1015,2014-06-11,20:39,f,c,b,a,,
1016,2014-06-12,21:13,m,b,a,a,s,"R$ 20,00"
1017,2014-06-13,10:15,m,c,a,f,,
1018,2014-06-13,10:51,m,d,b,a,s,"R$ 16,00"
1019,2014-06-13,12:44,f,c,d,a,,
1020,2014-06-13,12:45,m,c,a,a,s,"R$ 130,00"
1021,2014-06-13,13:12,f,c,b,a,s,"R$ 20,00"
1022,2014-06-13,13:13,f,c,b,a,,
1023,2014-06-13,14:10,m,b,b,a,s,"R$ 20,00"
1024,2014-06-13,14:15,f,c,c,b,,
1025,2014-06-13,15:41,m,c,b,k,,
1026,2014-06-13,18:10,f,b,a,a,s,"R$ 36,00"
1027,2014-06-13,19:23,f,c,b,i,,
1028,2014-06-13,19:57,f,b,a,b,,
1029,2014-06-14,10:24,m,b,a,a,s,"R$ 38,00"
1030,2014-06-14,11:57,m,c,b,b,,
1031,2014-06-16,10:16,m,c,b,a,,
1032,2014-06-16,15:22,f,b,a,a,s,"R$ 25,00"
1033,2014-06-16,15:42,f,c,b,b,,
1034,2014-06-16,16:5,m,c,d,a,s,"R$ 20,00"
1035,2014-06-16,16:5,m,d,d,a,,
1036,2014-06-16,17:0,m,c,d,a,s,"R$ 20,00"
1037,2014-06-16,18:27,m,c,a,a,s,"R$ 36,00"
1038,2014-06-16,19:58,m,c,b,a,,
1039,2014-06-20,10:12,f,c,a,a,s,"R$ 30,00"
1040,2014-06-20,10:13,m,c,d,a,s,"R$ 58,00"
1041,2014-06-20,11:58,m,c,d,j,,
1042,2014-06-20,12:18,m,c,d,g,,
1043,2014-06-20,12:51,m,c,b,g,s,"R$ 82,00"
1044,2014-06-20,14:8,m,c,b,a,s,"R$ 40,00"
1045,2014-06-20,14:9,m,a,d,i,,
1046,2014-06-20,14:10,m,c,b,a,,
1047,2014-06-20,15:15,m,c,b,a,s,"R$ 26,00"
1048,2014-06-20,15:29,f,c,d,b,,
1049,2014-06-20,16:47,m,c,a,a,,
1050,2014-06-20,18:8,f,b,a,j,,
1051,2014-06-20,18:32,m,b,d,b,,
1052,2014-06-20,18:48,m,b,a,b,,
1053,2014-06-24,9:42,m,c,b,h,,
1054,2014-06-24,10:21,m,c,d,a,,
1055,2014-06-24,11:33,m,b,a,a,,
1056,2014-06-24,11:34,m,c,a,a,s,"R$ 40,00"
1057,2014-06-24,11:50,f,c,d,d,s,"R$ 45,00"
1058,2014-06-24,12:28,m,c,b,a,s,"R$ 20,00"
1059,2014-06-24,12:29,m,c,b,i,,
1060,2014-06-24,13:23,f,b,a,b,,
1061,2014-06-24,13:24,m,d,b,a,,
1062,2014-06-24,14:20,m,c,b,a,s,"R$ 20,00"
1063,2014-06-24,15:4,m,b,d,b,,
1064,2014-06-24,16:30,m,b,a,b,,
1065,2014-06-24,16:49,m,c,b,i,,
1066,2014-06-24,16:52,m,c,d,g,,
1067,2014-06-24,17:5,m,c,b,a,,
1068,2014-06-24,17:5,m,c,b,a,s,"R$ 20,00"
1069,2014-06-24,17:17,f,d,d,a,s,"R$ 25,00"
1070,2014-06-24,18:33,m,c,b,b,,
1071,2014-06-25,21:25,m,b,b,a,s,"R$ 90,00"
1072,2014-06-26,10:36,m,c,b,i,,
1073,2014-06-26,11:0,m,c,d,a,s,"R$ 279,00"
1074,2014-06-26,12:0,m,c,d,i,,
1075,2014-06-26,13:3,f,c,a,a,,
1076,2014-06-26,13:20,m,b,a,e,,
1077,2014-06-26,13:31,m,b,a,a,s,"R$ 40,00"
1078,2014-06-26,13:32,m,b,a,a,,
1079,2014-06-26,13:43,m,b,a,a,s,"R$ 80,00"
1080,2014-06-26,14:47,m,d,b,e,s,"R$ 1.822,00"
1081,2014-06-26,18:10,f,b,a,a,,
1082,2014-06-27,9:52,m,c,b,a,,
1083,2014-06-27,10:30,f,c,d,a,s,"R$ 50,00"
1084,2014-06-27,11:45,m,b,b,i,,
1085,2014-06-27,12:50,f,c,b,a,,
1086,2014-06-27,13:0,m,b,a,a,,
